Date,Price,Open,High,Low,Vol.,Change %
2019-07-03,7923.8,7875.3,7935,7820,935.60K,1.33%
2019-07-02,7820,7900,8000,7801,463.13K,-0.76%
2019-07-01,7880,7880,7980,7880,596.57K,1.47%
2019-06-28,7766,7825,7850.1,7760,430.77K,-0.75%
2019-06-27,7825,7769,7825,7726.2,253.37K,0.72%
2019-06-26,7769,7650.5,7790,7650.5,407.37K,1.56%
2019-06-25,7650,7640.1,7669.9,7581,305.51K,0.13%
2019-06-24,7640.1,7631,7700,7632.3,242.11K,0.12%
2019-06-21,7631,7750,7750,7605,231.46K,-1.41%
2019-06-20,7740,7611,7790,7699,493.99K,1.69%
2019-06-19,7611,7580,7650,7580,208.73K,0.41%
2019-06-18,7579.8,7450,7591,7450,883.90K,2.78%
2019-06-17,7375,7400,7449.8,7301,164.24K,-0.34%
2019-06-14,7400,7425,7449,7385.3,270.68K,-0.34%
2019-06-13,7425,7450,7500,7415,385.28K,0.34%
2019-06-12,7400.1,7425,7449,7385,211.04K,-0.34%
2019-06-11,7425,7440,7460,7385,706.67K,1.77%
2019-06-10,7296,7201,7300,7229.9,299.54K,1.32%
2019-06-07,7201,7021.5,7290,7050,303.07K,2.56%
2019-06-06,7021.5,7100,7100,7020,111.06K,-1.11%
2019-06-05,7100,7144.9,7144,7075.1,98.11K,-0.63%
2019-06-04,7144.9,7115.1,7199,7115.1,228.73K,0.77%
2019-06-03,7090,7041,7150,7000.3,252.79K,0.70%
2019-05-31,7041,7103,7140,6950,414.93K,-0.87%
2019-05-30,7103,7200,7200,7051.9,340.56K,-1.35%
2019-05-29,7200,7273,7273,7005.7,293.52K,-0.07%
2019-05-28,7205.2,7350,7350,7205.2,397.59K,-1.97%
2019-05-27,7350,7400.8,7495,7350,239.16K,0.68%
2019-05-24,7300,7194,7375,7194,276.89K,1.94%
2019-05-23,7161.1,7199,7235,7100,225.15K,-0.88%
2019-05-22,7225,6934.4,7277,7050,424.09K,4.19%
2019-05-20,6934.4,7020,7020.1,6700.1,223.09K,-1.22%
2019-05-17,7020,7100,7199,7000,449.12K,0.14%
2019-05-16,7010,6850,7050,6850,496.88K,2.34%
2019-05-15,6850,6720,6850,6655,327.95K,1.93%
2019-05-14,6720,6810.1,6850,6601,487.18K,-1.32%
2019-05-13,6810.1,7030,7030,6810.1,361.93K,-4.11%
2019-05-10,7101.9,7070,7300,7035.5,278.13K,0.45%
