Date,Price,Open,High,Low,Vol.,Change %
2019-09-04,1637.8,1589.17,1647.63,1589.07,2.08M,3.07%
2019-09-03,1589.07,1640.68,1625.3,1588.07,1.48M,-3.15%
2019-09-02,1640.68,1652.59,1651.6,1622.81,366.75K,-0.72%
2019-08-30,1652.59,1613.98,1666.48,1613.98,3.04M,2.39%
2019-08-29,1613.98,1538.45,1613.98,1538.45,1.32M,4.91%
2019-08-28,1538.45,1495.77,1538.45,1493.78,2.51M,2.85%
2019-08-27,1495.77,1498.74,1564.15,1495.77,4.80M,-0.20%
2019-08-26,1498.74,1523.56,1536.66,1493.78,1.49M,-1.63%
2019-08-23,1523.56,1559.39,1550.36,1511.65,2.30M,-2.30%
2019-08-22,1559.39,1591.15,1627.78,1558.5,2.69M,-2.00%
2019-08-21,1591.15,1589.07,1614.97,1591.15,1.19M,0.13%
2019-08-20,1589.07,1594.03,1616.86,1589.07,1.44M,-0.56%
2019-08-19,1598,1617.85,1642.66,1598,989.14K,-1.23%
2019-08-16,1617.85,1652.59,1677.3,1598.3,1.41M,-1.51%
2019-08-14,1642.66,1707.18,1707.18,1642.66,2.12M,-4.06%
2019-08-13,1712.14,1677.4,1726.93,1648.62,3.55M,2.07%
2019-08-12,1677.4,1669.46,1687.33,1642.86,1.82M,0.48%
2019-08-09,1669.46,1664.5,1676.91,1637.7,3.04M,0.12%
2019-08-08,1667.48,1589.17,1675.42,1612.89,3.18M,4.93%
2019-08-07,1589.17,1540.73,1602.86,1523.56,3.16M,3.14%
2019-08-06,1540.73,1538.45,1587.08,1528.52,5.06M,0.15%
2019-08-05,1538.45,1563.36,1563.36,1498.74,2.75M,-1.59%
2019-08-02,1563.36,1598,1598,1538.84,1.70M,-2.17%
2019-08-01,1598,1638.69,1650.6,1598,1.32M,-2.48%
2019-07-31,1638.69,1675.42,1675.42,1620.63,2.96M,-1.37%
2019-07-30,1661.52,1658.05,1662.22,1624.8,1.40M,1.21%
2019-07-29,1641.67,1642.96,1652.59,1624.8,1.04M,-0.08%
2019-07-26,1642.96,1612.89,1686.34,1611,1.97M,1.99%
2019-07-25,1610.9,1686.34,1686.34,1610.9,2.33M,-4.47%
2019-07-24,1686.34,1736.96,1736.96,1657.75,2.63M,-3.22%
2019-07-23,1742.51,1792.34,1786.68,1737.06,1.31M,-2.78%
2019-07-22,1792.34,1786.58,1793.23,1767.72,1.86M,0.32%
2019-07-19,1786.58,1809.41,1809.41,1786.58,2.31M,-0.83%
2019-07-18,1801.47,1802.36,1814.38,1792.74,6.36M,-0.55%
