Date,Price,Open,High,Low,Vol.,Change %
2019-07-12,6966.69,6947.82,7031.24,6946.83,465.43K,0.29%
2019-07-11,6946.83,6991.52,7011.38,6931.33,559.91K,-0.64%
2019-07-10,6991.52,7051.1,7119.63,6951.79,386.47K,-0.85%
2019-07-09,7051.1,7150.41,7173.85,7026.37,352.75K,-1.39%
2019-07-08,7150.41,7239.79,7218.94,7048.72,260.10K,-1.23%
2019-07-05,7239.79,7074.94,7239.79,7028.56,182.48K,2.32%
2019-07-04,7075.93,7050.61,7130.55,7057.96,290.57K,0.36%
2019-07-03,7050.61,7051.1,7138.5,7001.55,799.60K,-0.01%
2019-07-02,7051.1,7214.97,7200.07,7051.1,650.70K,-2.27%
2019-07-01,7214.97,7372.87,7463.24,7206.13,614.48K,-2.14%
2019-06-28,7372.87,7280.51,7372.87,7214.97,318.15K,1.27%
2019-06-27,7280.51,7299.38,7299.38,7200.07,126.27K,-0.26%
2019-06-26,7299.38,7378.83,7452.62,7250.02,247.85K,-1.08%
2019-06-25,7378.83,7398.69,7393.63,7299.38,443.94K,-0.27%
2019-06-24,7398.69,7200.07,7398.69,7254.69,279.38K,2.76%
2019-06-21,7200.07,7170.28,7210,7150.41,1.16M,0.42%
2019-06-20,7170.28,7115.65,7210,7110.79,821.59K,0.77%
2019-06-19,7115.65,7130.55,7195.1,7001.45,446.66K,-0.21%
2019-06-18,7130.55,7136.51,7229.76,7052.1,550.89K,-0.07%
2019-06-17,7135.62,7219.93,7248.43,7135.62,146.09K,-1.44%
2019-06-14,7239.79,7279.52,7279.52,7151.31,353.47K,-0.72%
2019-06-13,7292.43,7277.53,7321.73,7259.66,585.71K,0.20%
2019-06-12,7277.53,7254.69,7299.38,7160.64,404.61K,0.31%
2019-06-11,7254.69,7140.48,7279.42,7051.1,1.28M,1.60%
2019-06-10,7140.48,7075.93,7238.7,7075.93,489.32K,0.91%
2019-06-07,7075.93,7071.06,7125.59,7041.17,425.80K,0.07%
2019-06-06,7071.06,7188.15,7249.73,7052.1,263.61K,-1.63%
2019-06-05,7188.15,7453.31,7453.31,7188.15,422.90K,-3.14%
2019-06-04,7421.53,7349.04,7447.45,7298.39,831.39K,0.99%
2019-06-03,7348.84,7289.65,7447.25,7262.63,443.09K,0.81%
2019-05-31,7289.65,7289.45,7398.69,7200.07,857.30K,-0.54%
2019-05-30,7329.17,7035.21,7348.94,7035.21,1.19M,4.18%
2019-05-29,7035.21,6961.72,7046.14,6961.72,1.65M,1.06%
2019-05-28,6961.72,7013.56,7080.9,6961.72,2.70M,-0.74%
2019-05-27,7013.56,7148.23,7200.07,6997.47,277.85K,-1.88%
2019-05-24,7148.23,7260.65,7348.04,7125.59,371.85K,-1.55%
2019-05-23,7260.65,7299.38,7339.1,7105.72,485.61K,-0.33%
2019-05-22,7284.48,7299.48,7418.55,7274.55,626.69K,-0.21%
2019-05-20,7299.48,7349.04,7398.69,7269.69,239.36K,-0.82%
2019-05-17,7359.96,7478.14,7498,7349.14,433.15K,-1.58%
2019-05-16,7478.14,7683.22,7683.22,7478.14,632.99K,-1.71%
2019-05-15,7608.24,7731.38,7771.01,7608.24,955.95K,-1.59%
2019-05-14,7731.38,7716.49,7845.49,7716.49,887.50K,0.31%
2019-05-13,7707.55,7903.19,7903.19,7666.93,420.98K,-2.48%
2019-05-10,7903.19,7994.56,8108.77,7795.94,412.18K,-1.14%
2019-05-09,7994.56,7895.25,8123.66,7657,959.70K,1.42%
2019-05-08,7882.34,7994.66,8043.12,7811.73,745.81K,-1.40%
2019-05-07,7994.66,8092.88,8092.88,7994.66,483.93K,-1.55%
2019-05-06,8120.69,8209.77,8209.77,7974.7,498.37K,-0.61%
2019-05-03,8170.54,8203.75,8278.75,8159.8,271.95K,0.06%
2019-05-02,8165.66,8301.41,8389.21,8165.66,201.80K,-1.64%
2019-04-30,8301.41,8203.75,8301.41,8159.8,352.13K,1.55%
2019-04-29,8174.45,8222.3,8301.41,8155.01,211.04K,-0.58%
2019-04-26,8222.3,8223.28,8301.41,8155.21,254.29K,-0.01%
2019-04-25,8223.28,8295.55,8295.55,8125.61,429.97K,-0.87%
2019-04-24,8295.55,8384.42,8384.42,8237.93,361.60K,-1.06%
2019-04-23,8384.42,8399.17,8389.3,8233.04,219.61K,-0.18%
2019-04-22,8399.17,8457.67,8456.5,8389.5,191.70K,-0.69%
2019-04-18,8457.67,8427.39,8477.11,8335.69,429.09K,0.36%
2019-04-17,8427.39,8389.3,8436.67,8350.24,545.08K,0.35%
2019-04-16,8398.09,8350.24,8398.09,8282.95,424.14K,0.57%
2019-04-15,8350.24,8473.39,8574.38,8303.46,444.73K,-1.45%
2019-04-12,8473.39,8498.69,8583.66,8459.62,177.57K,-0.30%
2019-04-11,8498.69,8496.74,8574.87,8404.93,176.44K,0.02%
2019-04-10,8496.74,8593.42,8692.06,8414.7,490.83K,-1.13%
2019-04-09,8593.42,8543.61,8593.42,8428.47,623.38K,0.58%
2019-04-08,8543.61,8545.47,8543.61,8399.17,383.41K,-0.02%
2019-04-05,8545.47,8557.78,8633.46,8413.82,611.69K,-0.14%
2019-04-04,8557.78,8430.32,8574.87,8301.51,376.39K,1.51%
2019-04-03,8430.32,8379.54,8486.97,8304.44,317.65K,0.61%
2019-04-02,8379.54,8527.99,8594.4,8272.11,357.32K,-1.74%
2019-04-01,8527.99,8438.04,8621.75,8457.96,249.05K,1.07%
2019-03-29,8438.04,8399.07,8516.17,8408.94,527.58K,0.46%
2019-03-28,8399.07,8399.07,8482.09,8366.94,348.47K,0.00%
2019-03-27,8399.07,8428.37,8438.14,8260.39,372.56K,-0.35%
2019-03-26,8428.37,8402.98,8477.89,8330.61,294.95K,0.37%
2019-03-25,8397.12,8445.95,8445.85,8256.48,592.45K,-0.58%
2019-03-22,8445.95,8496.74,8497.71,8270.64,380.84K,-0.60%
2019-03-21,8496.74,8447.9,8516.27,8451.42,304.39K,0.58%
2019-03-20,8447.9,8594.4,8594.4,8411.77,390.51K,-1.70%
2019-03-19,8594.4,8643.23,8711.4,8579.75,427.53K,-0.56%
2019-03-18,8643.23,8643.23,8691.96,8527.11,905.12K,0.00%
2019-03-15,8643.23,8623.7,8692.06,8582.68,1.52M,0.23%
2019-03-14,8623.7,8682.3,8691.09,8566.47,390.00K,-0.67%
2019-03-13,8682.3,8770.19,8770.19,8595.47,501.90K,-1.00%
2019-03-12,8770.19,8755.54,8838.56,8566.08,323.27K,0.17%
2019-03-11,8755.54,8794.61,8925.28,8692.06,386.47K,-0.44%
2019-03-08,8794.61,8740.89,8945.99,8565.1,521.03K,0.61%
2019-03-07,8740.89,8789.73,8877.62,8605.34,205.94K,-0.56%
2019-03-06,8789.73,8584.63,8936.22,8595.47,240.51K,2.39%
2019-03-05,8584.63,8613.93,8682.1,8584.63,618.78K,-0.34%
2019-03-04,8613.93,8703.88,8789.73,8497.13,209.45K,-1.03%
2019-03-01,8703.88,8692.06,8877.62,8692.06,570.66K,0.14%
2019-02-28,8692.06,8798.42,8926.46,8604.17,707.38K,-1.21%
2019-02-27,8798.42,8966.5,9033.88,8740.99,447.30K,-1.87%
2019-02-26,8966.5,8936.22,9072.66,8789.73,645.38K,0.34%
2019-02-25,8936.22,8955.75,9082.72,8865.22,289.93K,-0.22%
2019-02-22,8955.56,8842.46,8960.64,8791.68,228.62K,1.28%
2019-02-21,8842.46,8726.25,8842.46,8740.89,461.27K,1.33%
2019-02-20,8726.25,8845.39,8897.06,8694.11,528.94K,-1.35%
2019-02-19,8845.39,8872.64,8886.41,8795.68,212.67K,-0.31%
2019-02-18,8872.64,9004.59,8983.1,8789.73,84.52K,-1.47%
2019-02-15,9004.59,8809.45,9004.59,8701.83,312.08K,2.22%
2019-02-14,8809.45,8799.49,8883.39,8804.38,400.28K,0.11%
2019-02-13,8799.49,8887,8959.56,8789.73,526.37K,-0.98%
2019-02-12,8887,9004.59,8936.22,8858.19,456.50K,-1.31%
2019-02-11,9004.59,8914.74,9004.59,8892.08,283.74K,1.01%
2019-02-08,8914.74,8995.31,8988.96,8853.21,249.04K,-0.90%
2019-02-07,8995.31,9033.88,9033.88,8936.32,156.39K,-0.43%
2019-02-06,9033.88,9108.99,9082.72,9009.47,361.84K,-0.82%
2019-02-05,9108.99,9130.57,9131.55,9084.67,423.81K,-0.24%
2019-02-04,9130.57,9081.74,9178.33,8989.94,284.25K,0.54%
2019-02-01,9081.74,8789.73,9081.74,8740.89,533.92K,3.32%
2019-01-31,8789.73,8887.39,9020.12,8789.73,508.26K,-1.10%
2019-01-30,8887.39,8848.33,8955.75,8669.6,607.57K,0.44%
2019-01-29,8848.33,8981.15,8981.15,8799.49,470.31K,-1.48%
2019-01-28,8981.15,8887.39,8981.15,8667.65,651.15K,1.17%
2019-01-25,8877.62,8838.56,8887.39,8789.73,508.31K,0.44%
2019-01-24,8838.56,8710.62,8877.62,8643.23,1.15M,1.47%
2019-01-23,8710.62,8777.03,8770.19,8614.91,675.37K,-0.76%
2019-01-22,8777.03,8887.39,8887.29,8569.98,363.57K,-1.24%
2019-01-21,8887.39,8867.86,8936.22,8789.63,111.80K,0.22%
2019-01-18,8867.86,8887.39,8965.42,8750.66,516.65K,-0.22%
2019-01-17,8887.39,8885.44,8984.47,8802.42,547.04K,0.02%
2019-01-16,8885.44,8809.26,8885.44,8789.73,557.33K,0.86%
2019-01-15,8809.26,8789.73,8829.77,8731.03,553.31K,0.22%
2019-01-14,8789.73,8788.46,8867.86,8574.96,667.53K,0.01%
2019-01-11,8788.46,8580.63,8886.41,8579.75,923.27K,2.42%
2019-01-10,8580.63,8335.79,8594.4,8302.38,1.17M,2.94%
2019-01-09,8335.79,8210.29,8393.02,8210.58,936.91K,1.53%
2019-01-08,8210.29,8215.07,8271.13,8106.28,408.91K,-0.06%
2019-01-07,8215.07,8192.32,8277.97,8194.96,531.66K,0.28%
2019-01-04,8192.32,8150.91,8286.76,8111.94,692.04K,0.51%
2019-01-03,8150.91,8204.62,8204.62,8069.56,529.96K,-0.65%
2019-01-02,8204.62,8133.23,8285.78,8023.07,193.73K,0.88%
2018-12-28,8133.23,8023.07,8176.4,8023.07,192.74K,0.80%
2018-12-27,8069.07,8231.09,8231.09,8020.14,269.97K,-1.02%
2018-12-26,8152.08,8075.42,8233.04,8009.49,292.33K,0.95%
2018-12-24,8075.42,8147,8147,8057.25,179.24K,-0.88%
2018-12-21,8147,8101.29,8231.09,8029.02,711.04K,0.56%
2018-12-20,8101.29,8327.97,8330.71,8008.22,682.18K,-2.72%
2018-12-19,8327.97,8387.74,8530.92,8220.35,1.23M,-0.71%
2018-12-18,8387.74,8385.4,8477.2,8360.1,490.27K,0.08%
2018-12-17,8381.3,8585.02,8692.06,8350.24,294.24K,-2.37%
2018-12-14,8585.02,8642.16,8661.49,8545.57,562.39K,-0.66%
2018-12-13,8642.16,8483.94,8682.2,8483.94,728.21K,1.86%
2018-12-12,8483.94,8354.05,8545.47,8369.77,967.51K,1.55%
2018-12-11,8354.05,8595.08,8643.23,8223.28,1.11M,-2.80%
2018-12-10,8595.08,8765.8,8762.38,8496.74,901.98K,-1.95%
2018-12-07,8765.8,8939.05,9082.72,8692.06,575.77K,-0.84%
2018-12-06,8840.27,8874.65,8982.34,8697.42,347.46K,-0.39%
2018-12-05,8874.65,8820.08,9069.17,8779.52,231.09K,0.62%
2018-12-04,8820.08,8807.53,8979.45,8740.88,661.33K,-0.86%
2018-12-03,8896.19,8759.72,8972.69,8759.72,280.79K,1.56%
2018-11-30,8759.72,9014.51,9014.51,8702.25,1.06M,-2.83%
2018-11-29,9014.51,8881.32,9040.2,8880.93,470.56K,1.50%
2018-11-28,8881.32,9052.85,9059.61,8813.32,1.03M,-1.89%
2018-11-27,9052.85,9091.1,9154.07,8987.27,710.82K,-0.42%
2018-11-26,9091.1,9178.89,9185.27,9059.61,489.51K,-0.96%
2018-11-23,9178.89,9291.41,9291.41,9127.22,315.19K,-1.24%
2018-11-22,9294.31,9352.46,9368.58,9238.29,166.75K,-0.62%
2018-11-21,9352.46,9339.71,9397.66,9175.51,409.44K,0.22%
2018-11-20,9331.79,9434.36,9440.44,9323.29,535.30K,-1.15%
2018-11-19,9440.44,9508.34,9513.56,9397.66,349.58K,-0.71%
2018-11-16,9508.34,9552,9629.46,9373.51,448.61K,-0.46%
2018-11-15,9552,9431.27,9561.85,9388,306.22K,1.28%
2018-11-14,9431.27,9360.47,9465.27,9303,286.91K,0.76%
2018-11-13,9360.47,9396.3,9454.16,9325.22,611.48K,-0.38%
2018-11-12,9396.3,9533.65,9578.27,9368.68,164.74K,-1.44%
2018-11-09,9533.65,9680.65,9680.65,9466.23,440.80K,-1.52%
2018-11-08,9680.65,9648.39,9745.36,9586,391.16K,0.33%
2018-11-07,9648.39,9738.6,9897.96,9586,581.80K,-0.93%
2018-11-06,9738.6,9724.11,9777.23,9474.92,486.18K,0.15%
2018-11-05,9724.11,9422.58,9938.53,9422.58,696.15K,3.20%
2018-10-31,9422.58,9241,9482.26,9233.46,942.73K,1.96%
2018-10-30,9241,9193.19,9296.24,9194.83,635.04K,0.52%
2018-10-29,9193.19,9202.56,9271.13,9163.83,304.87K,-0.10%
2018-10-26,9202.56,9186.14,9248.92,9156.2,346.69K,-0.15%
2018-10-25,9215.98,9308.9,9297.88,9175.51,2.76M,-1.00%
2018-10-24,9308.9,9323.96,9368.68,9223.8,1.86M,-0.16%
2018-10-23,9323.96,9243.12,9367.72,9127.22,312.38K,0.71%
2018-10-22,9258.29,9211.63,9272.1,9211.25,731.54K,0.51%
2018-10-19,9211.63,9255.87,9312.57,9191.45,666.97K,-0.48%
2018-10-18,9255.87,9338.06,9376.41,9078.93,606.51K,-0.88%
2018-10-17,9338.06,9459.95,9459.95,9291.51,393.04K,-1.29%
2018-10-16,9459.95,9495.88,9740.53,9273.84,279.35K,-0.38%
2018-10-12,9495.88,9536.45,9656.99,9484.58,328.20K,-0.43%
2018-10-11,9536.45,9659.4,9629.46,9414.95,881.32K,-1.27%
2018-10-10,9659.4,9873.82,9851.6,9581.26,493.87K,-2.17%
2018-10-09,9873.82,9883.48,9947.22,9783.99,209.14K,-0.10%
2018-10-08,9883.48,9747.29,9937.56,9851.6,299.75K,1.40%
2018-10-05,9747.29,9879.61,9918.25,9677.75,494.67K,-1.34%
2018-10-04,9879.61,9900.86,9918.25,9851.6,458.30K,-0.21%
2018-10-03,9900.86,9851.6,9983.92,9851.6,475.11K,0.52%
2018-10-02,9849.67,9864.16,9909.55,9780.13,882.74K,-0.15%
2018-10-01,9864.16,9814.9,9906.66,9774.34,613.24K,0.50%
2018-09-28,9814.9,9981.99,10010.97,9707.69,478.42K,-1.67%
2018-09-27,9981.99,9939.5,10044.77,9909.55,504.37K,0.43%
2018-09-26,9939.5,9990.68,10017.73,9885.41,392.39K,-0.51%
2018-09-25,9990.68,10051.53,10051.53,9955.91,467.02K,-0.61%
2018-09-24,10051.53,10083.41,10111.42,9950.12,370.13K,-0.32%
2018-09-21,10083.41,10107.55,10141.36,10008.07,1.81M,-0.24%
2018-09-20,10107.55,10066.02,10122.04,9996.48,953.67K,0.41%
2018-09-14,10066.02,10102.72,10102.72,9999.38,521.06K,-0.36%
2018-09-13,10102.72,9958.81,10137.49,9958.81,1.11M,1.45%
2018-09-12,9958.81,9823.59,9981.99,9823.59,1.00M,1.38%
2018-09-11,9823.59,9843.88,9899.89,9769.51,328.61K,-0.21%
2018-09-10,9843.88,9841.95,9916.32,9754.05,410.59K,0.03%
2018-09-07,9840.98,9898.93,9995.51,9832.29,684.16K,-0.59%
2018-09-06,9898.93,9812,9911.49,9812,420.12K,-0.13%
2018-09-05,9911.49,9895.07,9985.86,9861.26,364.70K,0.17%
2018-09-04,9895.07,9895.07,9948.19,9870.92,529.90K,0.00%
2018-09-03,9895.07,10073.75,10073.75,9868.99,70.84K,-1.42%
2018-08-31,10038.01,10108.52,10108.52,9948.19,392.30K,-0.70%
2018-08-30,10108.52,10096.93,10122.04,10080.51,383.27K,0.11%
2018-08-29,10096.93,10032.22,10114.31,10012.9,293.48K,0.65%
2018-08-28,10032.22,9976.2,10043.81,9959.78,721.48K,0.56%
2018-08-27,9976.2,9949.15,9996.48,9949.15,791.49K,0.27%
2018-08-24,9949.15,9918.25,9972.33,9867.06,193.81K,0.31%
2018-08-23,9918.25,9943.36,9975.23,9859.33,212.78K,-0.25%
2018-08-22,9943.36,9840.98,9996.48,9851.6,677.69K,1.04%
2018-08-21,9840.98,9784.96,9856.43,9784.96,250.06K,0.57%
2018-08-20,9784.96,9815.87,9855.47,9766.61,247.01K,-0.31%
2018-08-17,9815.87,9869.95,9869.95,9759.85,243.54K,-0.40%
2018-08-16,9855.47,9762.75,9899.89,9665.2,765.47K,0.95%
2018-08-14,9762.75,9638.15,10102.72,9637.19,558.13K,1.29%
2018-08-13,9638.15,9653.41,9654.57,9613.04,242.03K,-0.16%
2018-08-10,9653.41,9687.41,9706.73,9595.66,421.27K,-0.35%
2018-08-09,9687.41,9771.44,9829.39,9610.14,833.52K,-0.86%
2018-08-08,9771.44,9756.95,9850.64,9659.4,266.88K,0.15%
2018-08-07,9756.95,9758.88,9869.95,9706.73,750.69K,-0.02%
2018-08-06,9758.88,9749.22,9889.27,9706.73,799.80K,0.10%
2018-08-03,9749.22,9837.12,9841.95,9735.7,1.14M,-3.81%
2018-08-02,10135,10231,10250,10064,313.90K,-0.94%
2018-08-01,10231,10235,10295,10020,340.97K,-0.04%
2018-07-31,10235,10124,10260,10120,606.00K,1.10%
2018-07-30,10124,10120,10250,10001,317.33K,0.04%
2018-07-27,10120,10197,10250,10001,425.09K,-0.76%
2018-07-26,10197,10191,10250,10110,494.96K,0.06%
2018-07-25,10191,10155,10239,10035,1.15M,0.60%
2018-07-24,10130,10150,10180,10001,587.80K,0.20%
2018-07-23,10110,10097,10150,10011,191.50K,0.13%
2018-07-20,10097,9995,10100,9910,1.07M,1.02%
2018-07-19,9995,10069,10090,9950,270.22K,-0.73%
2018-07-18,10069,10055,10117,9980,604.03K,0.14%
2018-07-17,10055,10098,10125,9972.9,506.89K,0.02%
2018-07-13,10053,9993.5,10150,10000,330.90K,0.60%
2018-07-12,9993.5,9986.1,10100,9965,385.53K,0.07%
2018-07-11,9986.1,10083,10098,9910,673.26K,-0.96%
2018-07-10,10083,10117,10117,9902,507.20K,-0.39%
2018-07-09,10122,9989.9,10188,9860,425.73K,1.32%
2018-07-06,9989.9,10016,10080,9860,275.43K,-0.26%
2018-07-05,10016,10000,10099,9850,266.01K,0.20%
2018-07-04,9996.2,9990,10040,9901,128.00K,0.16%
2018-07-03,9980.6,10048,10260,9860,400.17K,-0.67%
2018-06-29,10048,9831.8,10279,9840,823.20K,2.20%
2018-06-28,9831.8,9935.1,9895,9800.1,369.06K,-1.04%
2018-06-27,9935.1,9812.3,10020,9786,437.61K,1.25%
2018-06-26,9812.3,9685.9,9935,9705,377.23K,1.30%
2018-06-25,9685.9,9889.6,9975,9607,769.92K,-2.06%
2018-06-22,9889.6,9901.6,9984.2,9850.2,378.65K,-0.12%
2018-06-21,9901.6,9916.3,9943,9821,463.76K,-0.15%
2018-06-20,9916.3,9912.9,9999,9821,571.05K,0.03%
2018-06-19,9912.9,9984.5,10033,9850,842.56K,-0.72%
2018-06-18,9984.5,10041,10026,9850,567.72K,-0.56%
2018-06-15,10041,10082,10100,9940,1.56M,-0.41%
2018-06-14,10082,10104,10160,9918.9,624.22K,-0.21%
2018-06-13,10103,10208,10192,10010,428.71K,-1.03%
2018-06-12,10208,10196,10339,9950,580.63K,0.12%
2018-06-11,10196,10270,10470,10101,700.27K,-0.39%
2018-06-08,10236,10150,10280,10000,594.31K,0.92%
2018-06-07,10143,9962,10190,9960,989.84K,1.82%
2018-06-06,9962,9966.5,10080,9910,707.81K,-0.05%
2018-06-05,9966.5,9946.6,10074,9901,920.54K,0.20%
2018-06-04,9946.6,9812.5,9994,9816.1,546.20K,1.37%
2018-06-01,9812.5,9632.7,9988.9,9625.2,974.25K,1.87%
2018-05-31,9632.7,9701,9929,9510,3.56M,-1.11%
2018-05-30,9741.1,9921.4,9936,9610,1.04M,-1.82%
2018-05-29,9921.4,10071,10075,9866.5,914.14K,-1.49%
2018-05-28,10071,9792.7,10081,9900,562.08K,2.84%
2018-05-25,9792.7,9924.2,9949.4,9753.3,529.89K,-1.33%
2018-05-24,9924.2,9893.2,10000,9880,412.69K,0.31%
2018-05-23,9893.2,9955.1,9999,9870,826.21K,-0.62%
2018-05-22,9955.1,9933,9985,9900,554.82K,0.22%
2018-05-18,9933,9910.8,9999,9806.5,368.04K,0.22%
2018-05-17,9910.8,10079,10070,9900,396.55K,-1.67%
2018-05-16,10079,10058,10199,10011,536.42K,0.42%
2018-05-15,10037,9982.4,10115,9852,584.36K,0.55%
2018-05-14,9982.4,9999.9,10180,9900,459.97K,-0.18%
2018-05-11,9999.9,9940.8,10078,9750,242.58K,0.59%
2018-05-10,9940.8,9861,9995,9901,470.34K,0.81%
2018-05-09,9861,9748.6,10101,9750,547.30K,1.15%
2018-05-08,9748.6,9800,9954.6,9655,820.15K,-0.45%
2018-05-07,9792.4,9949.1,9949.1,9720,488.21K,-1.58%
2018-05-04,9949.2,9859,10040,9878,432.12K,0.91%
2018-05-03,9859,9923.1,9923.1,9700,844.09K,-0.65%
2018-05-02,9923.1,10013,10100,9820,458.27K,-0.90%
2018-04-30,10013,10049,10180,9821,682.67K,-0.36%
2018-04-27,10049,10013,10070,9915.1,589.46K,0.36%
2018-04-26,10013,10001,10080,9902.2,510.57K,0.12%
2018-04-25,10001,9994.4,10100,9944.4,588.12K,0.07%
2018-04-24,9994.4,9996.4,10149,9925,534.94K,-0.02%
2018-04-23,9996.4,9941.3,10000,9815,383.88K,0.55%
2018-04-20,9941.3,9998.7,10000,9850,262.53K,-0.57%
2018-04-19,9998.7,9969,9999.9,9852,426.69K,0.23%
2018-04-18,9975.4,9762.9,9990,9749.9,691.74K,2.18%
2018-04-17,9762.9,9608.3,9779,9608.3,428.62K,1.61%
2018-04-16,9608.3,9671,9671,9570,94.92K,-0.65%
2018-04-13,9671,9670.6,9705,9602,274.09K,0.00%
2018-04-12,9670.6,9669,9690,9570,340.94K,0.02%
2018-04-11,9669,9574.3,9798,9540,543.88K,0.99%
2018-04-10,9574.3,9593,9678,9530,602.44K,-0.19%
2018-04-09,9593,9704.1,9766,9502,654.68K,-1.14%
2018-04-06,9704.1,9774.2,9800,9606,405.43K,-0.72%
2018-04-05,9774.2,9598.5,9999,9582.1,650.21K,1.83%
2018-04-04,9598.5,9527.7,9680,9410,420.23K,0.74%
2018-04-03,9527.7,9420,9649,9411,371.29K,1.17%
2018-04-02,9417.9,9480.2,9498,9400,166.63K,-0.66%
2018-03-29,9480.2,9468.3,9500,9312,303.49K,0.13%
2018-03-28,9468.3,9446.4,9500,9302.2,479.79K,0.23%
2018-03-27,9446.4,9335,9550,9210.1,343.09K,1.19%
2018-03-26,9335,9315.8,9565,9200,282.80K,0.21%
2018-03-23,9315.8,9368.5,9450,9250.4,274.00K,-0.56%
2018-03-22,9368.5,9439.3,9589.9,9131,470.89K,-0.75%
2018-03-21,9439.3,9514.6,9600,9300,337.11K,-0.79%
2018-03-20,9514.6,9659.3,9735.1,9450,338.01K,-1.50%
2018-03-19,9659.3,9735.1,9750,9550,240.87K,-0.78%
2018-03-16,9735.1,9650.5,9750,9580,842.72K,0.88%
2018-03-15,9650.5,9731.7,9789,9600,275.65K,-0.83%
2018-03-14,9731.7,9805.2,9849.9,9681,175.81K,-0.75%
2018-03-13,9805.2,9733.1,9825,9690,496.15K,0.74%
2018-03-12,9733.1,9849.4,9850,9652,361.50K,-1.18%
2018-03-09,9849.4,9661,9880,9630,800.93K,1.95%
2018-03-08,9661,9622.3,9705,9566.1,262.49K,0.40%
2018-03-07,9622.3,9705.2,9699.9,9500,618.53K,-0.85%
2018-03-06,9705.2,9645.3,9870,9600,874.54K,0.62%
2018-03-05,9645.3,9538.6,9695,9450,309.43K,1.12%
2018-03-02,9538.6,9489.5,9570,9310,658.09K,0.52%
2018-03-01,9489.5,9611,9611,9450,1.15M,-1.27%
2018-02-28,9611.6,9519.2,9788.8,9502.1,6.81M,0.97%
2018-02-27,9519.2,9682.4,9848.9,9500,1.44M,-1.69%
2018-02-26,9682.4,9959.8,9960,9629.9,262.35K,-2.79%
2018-02-23,9959.8,9987.6,9988,9850.2,191.21K,-0.28%
2018-02-22,9987.6,9978.9,10000,9900,407.00K,0.09%
2018-02-21,9978.9,9989.1,9999,9825,367.63K,-0.10%
2018-02-20,9989.1,9700,9999,9602,452.44K,3.28%
2018-02-19,9671.7,9865.8,9865,9630,349.21K,-1.97%
2018-02-16,9865.8,9957.3,9965,9819,263.01K,-0.92%
2018-02-15,9957.3,9741.2,10050,9750,669.82K,2.22%
2018-02-14,9741.2,9544,9794,9480,567.44K,2.07%
2018-02-13,9544,9798.5,9825,9300.1,686.22K,-2.60%
2018-02-12,9798.5,9882.9,10000,9750,329.24K,-0.85%
2018-02-09,9882.9,9990,9990,9705.1,510.81K,-0.75%
2018-02-08,9957.3,10208,10390,9926,399.05K,-2.46%
2018-02-07,10208,10111,10298,10111,434.48K,0.96%
2018-02-06,10111,10205,10380,9900,890.12K,-0.92%
2018-02-05,10205,10421,10589,10150,581.11K,-2.07%
2018-02-02,10421,10414,10539,10301,474.74K,0.07%
2018-02-01,10414,10470,10585,10349,803.54K,-0.53%
2018-01-31,10469,10448,10500,10350,579.38K,0.20%
2018-01-30,10448,10415,10476,10350,296.63K,0.32%
2018-01-29,10415,10172,10492,10148,392.59K,2.39%
2018-01-26,10172,9950.3,10250,9800,418.76K,2.23%
2018-01-25,9950.3,10005,10090,9901,818.14K,-0.55%
2018-01-24,10005,9952.2,10098,9910,406.53K,0.53%
2018-01-23,9952.2,10242,10300,9903,508.71K,-2.83%
2018-01-22,10242,10480,10480,10150,417.41K,-2.28%
2018-01-19,10481,10185,10499,10000,710.45K,2.91%
2018-01-18,10185,9878.2,10199,9880,798.06K,3.11%
2018-01-17,9878.2,9895,9975,9800,1.13M,-0.17%
2018-01-15,9895,9946.3,9950,9803.2,161.82K,-0.52%
2018-01-12,9946.3,9870.3,9950,9772,422.50K,0.77%
2018-01-11,9870.3,9711.8,9919.9,9700,478.65K,1.63%
2018-01-10,9711.8,9885.8,9869,9600,366.56K,-1.76%
2018-01-09,9885.8,9947.7,10000,9815,558.36K,-0.62%
2018-01-08,9947.7,10000,10001,9810,621.38K,-0.16%
2018-01-05,9963.6,9788.7,10000,9820,249.90K,1.79%
2018-01-04,9788.7,9758.2,9845,9700,525.20K,0.31%
2018-01-03,9758.2,9838.6,9948,9700,572.33K,-0.82%
2018-01-02,9838.6,9715.6,9875,9715,454.67K,1.27%
2017-12-29,9715.6,9675,9769,9670,152.66K,-0.61%
2017-12-28,9774.9,9667.6,9820,9667.6,399.58K,1.11%
2017-12-27,9667.6,9793.9,9793.9,9601,235.45K,-1.29%
2017-12-26,9793.9,9777.8,9800,9651,319.56K,0.16%
2017-12-22,9777.8,9599,9798.9,9320,203.20K,3.12%
2017-12-21,9481.6,9647.7,9644,9370,440.25K,-1.72%
2017-12-20,9647.7,9718.5,9826.4,9350,710.82K,-0.73%
2017-12-19,9718.5,9955.2,9995,9681,1.01M,-2.38%
2017-12-18,9955.2,9246.6,10100,9450,2.19M,7.66%
2017-12-15,9246.6,8918.3,9490,8816,1.68M,3.68%
2017-12-14,8918.3,8641.2,8970,8640,1.08M,3.21%
2017-12-13,8641.2,8800,8800,8430,584.61K,-1.04%
2017-12-12,8732.4,8718.2,8849.7,8642,1.12M,0.16%
2017-12-11,8718.2,8205.4,8770,8205.4,581.19K,6.25%
